county,el,sp
Larimer,1524,Chhis
Larimer,1624,Chhis
Boulder,1632,Chhis
Yuma,1114,Chhis
Yuma,1114,Chhis
Yuma,1114,Chhis
Yuma,1114,Chhis
Yuma,1114,Chhis
Yuma,1114,Chhis
Baca,1121,Chhis
Baca,1121,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1133,Chhis
Yuma,1138,Chhis
Kit Carson,1165,Chhis
Logan,1199,Chhis
Logan,1199,Chhis
Bent,1219,Chhis
Bent,1219,Chhis
Bent,1219,Chhis
Bent,1219,Chhis
Bent,1219,Chhis
Cheyenne,1233,Chhis
Kit Carson,1244,Chhis
Baca,1264,Chhis
Baca,1264,Chhis
Baca,1264,Chhis
Baca,1264,Chhis
Baca,1264,Chhis
Baca,1264,Chhis
Baca,1264,Chhis
Baca,1264,Chhis
Baca,1264,Chhis
Baca,1307,Chhis
Baca,1307,Chhis
Baca,1307,Chhis
Baca,1307,Chhis
Baca,1307,Chhis
Baca,1316,Chhis
Adams,1318,Chhis
Cheyenne,1333,Chhis
Washington,1337,Chhis
Washington,1337,Chhis
Washington,1337,Chhis
Baca,1338,Chhis
Baca,1338,Chhis
Washington,1349,Chhis
Weld,1362,Chhis
Washington,1419,Chhis
Adams,1445,Chhis
Weld,1516,Chhis
Lincoln,1535,Chhis
Weld,1643,Chhis
Weld,1643,Chhis
Douglas,1794,Chhis
Douglas,1794,Chhis
Jefferson,1871,Chhis
Las Animas,1951,Chhis
Douglas,1977,Chhis
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1524,Diord
Larimer,1594,Diord
Larimer,1624,Diord
Larimer,1752,Diord
Larimer,1752,Diord
Larimer,1752,Diord
Larimer,1813,Diord
Larimer,1813,Diord
Larimer,1813,Diord
Larimer,1813,Diord
Larimer,1813,Diord
Larimer,1890,Diord
Larimer,1890,Diord
Larimer,1890,Diord
Larimer,1890,Diord
Larimer,1890,Diord
Montezuma,1460,Diord
Montezuma,1460,Diord
Montezuma,1460,Diord
Montezuma,1460,Diord
Montezuma,1640,Diord
Montezuma,1640,Diord
Yuma,1114,Diord
Yuma,1114,Diord
Yuma,1114,Diord
Yuma,1114,Diord
Yuma,1114,Diord
Yuma,1114,Diord
Yuma,1114,Diord
Yuma,1114,Diord
Prowers,1116,Diord
Prowers,1116,Diord
Baca,1117,Diord
Baca,1117,Diord
Baca,1117,Diord
Baca,1117,Diord
Baca,1117,Diord
Baca,1117,Diord
Baca,1117,Diord
Baca,1117,Diord
Prowers,1123,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1133,Diord
Yuma,1136,Diord
Yuma,1136,Diord
Yuma,1136,Diord
Yuma,1136,Diord
Yuma,1136,Diord
Yuma,1136,Diord
Yuma,1136,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Yuma,1138,Diord
Bent,1141,Diord
Bent,1141,Diord
Bent,1141,Diord
Bent,1141,Diord
Bent,1141,Diord
Bent,1141,Diord
Bent,1141,Diord
Bent,1141,Diord
Bent,1141,Diord
Bent,1173,Diord
Moffat,1176,Diord
Moffat,1176,Diord
Moffat,1176,Diord
Moffat,1176,Diord
Moffat,1176,Diord
Moffat,1176,Diord
Moffat,1176,Diord
Moffat,1176,Diord
Kiowa,1186,Diord
Kiowa,1186,Diord
Kiowa,1186,Diord
Kiowa,1186,Diord
Kiowa,1186,Diord
Kiowa,1186,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Logan,1199,Diord
Bent,1219,Diord
Bent,1219,Diord
Bent,1219,Diord
Bent,1219,Diord
Bent,1219,Diord
Cheyenne,1221,Diord
Cheyenne,1221,Diord
Cheyenne,1233,Diord
Cheyenne,1233,Diord
Cheyenne,1233,Diord
Cheyenne,1233,Diord
Cheyenne,1233,Diord
Cheyenne,1233,Diord
Cheyenne,1233,Diord
Cheyenne,1233,Diord
Cheyenne,1233,Diord
Kit Carson,1233,Diord
Kit Carson,1233,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1253,Diord
Baca,1264,Diord
Baca,1264,Diord
Baca,1264,Diord
Logan,1264,Diord
Logan,1264,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Cheyenne,1285,Diord
Otero,1289,Diord
Otero,1289,Diord
Baca,1301,Diord
Baca,1301,Diord
Baca,1301,Diord
Baca,1301,Diord
Baca,1301,Diord
Baca,1307,Diord
Crowley,1309,Diord
Crowley (originally no info),1309,Diord
Baca,1312,Diord
Baca,1312,Diord
Baca,1312,Diord
Baca,1312,Diord
Baca,1316,Diord
Baca,1316,Diord
Baca,1316,Diord
Baca,1316,Diord
Baca,1316,Diord
Baca,1316,Diord
Adams,1318,Diord
Cheyenne,1324,Diord
Logan,1326,Diord
Logan,1326,Diord
Logan,1326,Diord
Logan,1326,Diord
Baca,1331,Diord
Baca,1331,Diord
Baca,1331,Diord
Baca,1331,Diord
Baca,1331,Diord
Baca,1331,Diord
Crowley,1332,Diord
Otero,1333,Diord
Washington,1337,Diord
Washington,1337,Diord
Washington,1337,Diord
Washington,1337,Diord
Washington,1337,Diord
Washington,1337,Diord
Washington,1337,Diord
Baca,1338,Diord
Baca,1342,Diord
Baca,1342,Diord
Baca,1342,Diord
Baca,1342,Diord
Baca,1342,Diord
Baca,1342,Diord
Baca,1342,Diord
Baca,1342,Diord
Baca,1342,Diord
Baca,1342,Diord
Baca,1342,Diord
Cheyenne,1347,Diord
Washington,1347,Diord
Logan,1357,Diord
Logan,1357,Diord
Logan,1357,Diord
Weld,1360,Diord
Weld,1360,Diord
Weld,1360,Diord
Weld,1360,Diord
Weld,1360,Diord
Weld,1362,Diord
Weld,1362,Diord
Weld,1362,Diord
Weld,1362,Diord
Weld,1362,Diord
Baca,1373,Diord
Mesa,1381,Diord
Baca,1384,Diord
Mesa,1389,Diord
Mesa,1389,Diord
Mesa,1389,Diord
Mesa,1389,Diord
Weld,1389,Diord
Mesa,1402.0800000000002,Diord
Mesa,1402.0800000000002,Diord
Mesa,1402.0800000000002,Diord
Mesa,1402.0800000000002,Diord
Baca,1403,Diord
Mesa,1411,Diord
Mesa,1411,Diord
Mesa,1419,Diord
Mesa,1419,Diord
Washington,1419,Diord
Washington,1419,Diord
Washington,1419,Diord
Weld,1429,Diord
Pueblo,1430,Diord
Kit Carson,1433,Diord
Kit Carson,1433,Diord
Kit Carson,1433,Diord
Kit Carson,1433,Diord
Kit Carson,1433,Diord
Kit Carson,1433,Diord
Kit Carson,1433,Diord
Kit Carson,1433,Diord
Kit Carson,1433,Diord
Weld,1435,Diord
Weld,1435,Diord
Weld,1435,Diord
Weld,1435,Diord
Weld,1435,Diord
Weld,1435,Diord
Washington,1439,Diord
Kit Carson,1457,Diord
Kit Carson,1457,Diord
Kit Carson,1457,Diord
Delta,1461,Diord
Mesa,1472,Diord
Mesa,1472,Diord
Mesa,1472,Diord
Weld,1473,Diord
Weld,1473,Diord
Weld,1485,Diord
Otero,1488,Diord
Weld,1507,Diord
Montrose,1509,Diord
Lincoln,1535,Diord
Lincoln,1535,Diord
Adams,1547,Diord
Moffat,1551,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1557,Diord
Adams,1563,Diord
Adams,1563,Diord
Moffat,1569,Diord
Adams,1604,Diord
Denver,1608,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Fremont,1616,Diord
Adams,1624,Diord
Delta,1631,Diord
Delta,1633,Diord
Delta,1633,Diord
Moffat,1637,Diord
Moffat,1637,Diord
Lincoln,1639,Diord
Lincoln,1639,Diord
Weld,1640,Diord
Weld,1640,Diord
Adams,1641,Diord
Adams,1641,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Weld,1643,Diord
Adams,1646,Diord
Adams,1646,Diord
Adams,1646,Diord
Baca,1654,Diord
El Paso,1655,Diord
El Paso,1655,Diord
El Paso,1655,Diord
El Paso,1655,Diord
El Paso,1655,Diord
El Paso,1655,Diord
El Paso,1655,Diord
Arapahoe,1658,Diord
Arapahoe,1697,Diord
Fremont,1708,Diord
Adams,1711,Diord
Adams,1711,Diord
Las Animas,1740,Diord
Mesa,1741,Diord
El Paso,1743,Diord
Weld,1747,Diord
Weld,1747,Diord
Las Animas,1759,Diord
Las Animas,1762,Diord
Huerfano,1768,Diord
Huerfano,1768,Diord
Huerfano,1768,Diord
Las Animas,1770,Diord
Las Animas,1770,Diord
Las Animas,1770,Diord
Las Animas,1770,Diord
Las Animas,1770,Diord
Las Animas,1770,Diord
Las Animas,1770,Diord
Las Animas,1770,Diord
Moffat,1783.0800000000002,Diord
Moffat,1791,Diord
Douglas,1794,Diord
Moffat,1795,Diord
El Paso,1834,Diord
El Paso,1834,Diord
El Paso,1847,Diord
Las Animas,1866,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Fremont,1870,Diord
Mesa,1883,Diord
Moffat,1886,Diord
Moffat,1886,Diord
Huerfano,1908,Diord
Huerfano,1908,Diord
Mesa,1944,Diord
Mesa,1966,Diord
El Paso Co.,1992,Diord
El Paso Co.,1992,Diord
Montrose,2038,Diord
Montrose,2038,Diord
Huerfano,2138,Diord
Huerfano,2138,Diord
Chaffee,2162,Diord
Chaffee,2162,Diord
Chaffee,2162,Diord
Chaffee,2162,Diord
Chaffee,2162,Diord
Chaffee,2162,Diord
Chaffee,2162,Diord
Alamosa,2291,Diord
Alamosa,2291,Diord
Alamosa,2291,Diord
Alamosa,2291,Diord
Alamosa,2291,Diord
Chaffee,2291,Diord
Chaffee,2291,Diord
Chaffee,2291,Diord
Chaffee,2291,Diord
Chaffee,2291,Diord
Chaffee,2291,Diord
Chaffee,2291,Diord
Chaffee,2291,Diord
Costilla,2291,Diord
Costilla,2291,Diord
Costilla,2291,Diord
Alamosa,2303,Diord
Alamosa,2306,Diord
Alamosa,2306,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Alamosa,2308,Diord
Saguache,2308,Diord
Saguache,2308,Diord
Saguache,2308,Diord
Saguache,2308,Diord
Saguache,2308,Diord
Saguache,2308,Diord
Saguache,2308,Diord
Saguache,2308,Diord
Saguache,2308,Diord
Saguache,2308,Diord
Alamosa,2315,Diord
Alamosa,2316,Diord
Alamosa,2316,Diord
Alamosa,2316,Diord
Alamosa,2316,Diord
Alamosa,2316,Diord
Alamosa,2316,Diord
Alamosa,2316,Diord
Alamosa,2316,Diord
Costilla,2322,Diord
Costilla,2322,Diord
Costilla,2322,Diord
Costilla,2322,Diord
Costilla,2322,Diord
Costilla,2322,Diord
Costilla,2322,Diord
Costilla,2322,Diord
Costilla,2322,Diord
Costilla,2322,Diord
Saguache,2334,Diord
Saguache,2334,Diord
Saguache,2334,Diord
Saguache,2334,Diord
Saguache,2334,Diord
Saguache,2334,Diord
Saguache,2334,Diord
Alamosa,2335,Diord
Alamosa,2335,Diord
Alamosa,2335,Diord
Alamosa,2335,Diord
Alamosa,2335,Diord
Alamosa,2335,Diord
Alamosa,2346,Diord
Alamosa,2346,Diord
Alamosa,2346,Diord
Costilla,2349,Diord
Costilla,2349,Diord
Costilla,2349,Diord
Costilla,2349,Diord
Costilla,2349,Diord
Costilla,2349,Diord
Costilla,2349,Diord
Conejos,2357,Diord
Conejos,2357,Diord
Conejos,2357,Diord
Conejos,2367,Diord
Conejos,2367,Diord
Conejos,2367,Diord
Conejos,2367,Diord
Conejos,2367,Diord
Saguache,2369,Diord
Saguache,2369,Diord
Conejos,2403,Diord
Alamosa,2410,Diord
Alamosa,2410,Diord
Alamosa,2410,Diord
Alamosa,2410,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2425,Diord
Costilla,2492,Diord
Costilla,2492,Diord
Costilla,2492,Diord
Costilla,2492,Diord
Costilla,2492,Diord
Costilla,2492,Diord
Costilla,2492,Diord
Costilla,2492,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2510,Diord
Alamosa,2529,Diord
Alamosa,2529,Diord
Alamosa,2529,Diord
Alamosa,2529,Diord
Alamosa,2529,Diord
Alamosa,2563,Diord
Alamosa,2587,Diord
Montezuma,1483,Nealb
Montezuma,1483,Nealb
Montezuma,1483,Nealb
Montezuma,1706.152,Nealb
Montezuma,1706.152,Nealb
Montezuma,1706.152,Nealb
Montezuma,1759,Nealb
Montezuma,1797.553,Nealb
La Plata,1840,Nealb
La Plata,1843.2535,Nealb
La Plata,1843.2535,Nealb
La Plata,1858.487,Nealb
La Plata,1858.487,Nealb
La Plata,1980.355,Nealb
La Plata,1980.355,Nealb
La Plata,1980.355,Nealb
Montezuma,2085,Nealb
Mesa,1401.482,Nealb
Mesa,1401.482,Nealb
Mesa,1401.482,Nealb
Mesa,1401.482,Nealb
Mesa,1401.482,Nealb
Mesa,1401.482,Nealb
Mesa,1401.482,Nealb
Mesa,1401.482,Nealb
Montrose,1569.72,Nealb
Montrose,1569.72,Nealb
Montrose,1569.72,Nealb
Montrose,1797.553,Nealb
Montrose,1808,Nealb
Archuleta,1920,Nealb
Archuleta,1975,Nealb
Boulder,1628,Necin
Boulder,1628,Necin
Boulder,1628,Necin
Boulder,1628,Necin
Boulder,1628,Necin
Boulder,1628,Necin
Boulder,1635,Necin
Boulder,1715,Necin
Boulder,1813,Necin
Boulder,1828.8000000000002,Necin
Boulder,1889.76,Necin
Boulder,2005,Necin
Boulder,2076,Necin
Larimer,2161,Necin
Larimer,2270.76,Necin
Boulder,2285.025,Necin
Boulder,2285.025,Necin
Boulder,2285.025,Necin
Boulder,2285.025,Necin
Larimer,2312,Necin
Larimer,2312,Necin
Larimer,2312,Necin
Larimer,2312,Necin
Larimer,2312,Necin
Larimer,2312,Necin
Larimer,2312,Necin
Larimer,2312,Necin
Larimer,2312,Necin
Boulder,2333,Necin
Boulder,2333,Necin
Boulder,2393,Necin
Boulder,2515,Necin
Boulder,2516,Necin
Boulder,2537,Necin
Boulder,2537,Necin
Boulder,2537,Necin
Boulder,2537,Necin
Boulder,2537,Necin
Boulder,2537,Necin
Boulder,2537,Necin
Larimer,2537,Necin
Boulder,2559.228,Necin
Boulder,2560.32,Necin
Boulder,2560.32,Necin
Boulder,2650.629,Necin
Boulder,2650.629,Necin
Boulder,2675,Necin
Boulder,2742.03,Necin
Boulder,2742.03,Necin
Boulder,2742.03,Necin
Boulder,2804.1600000000003,Necin
Boulder,2848,Necin
Boulder,2863.898,Necin
Boulder,2863.898,Necin
Boulder,2863.898,Necin
Boulder,2863.898,Necin
Boulder,2863.898,Necin
Boulder,2863.898,Necin
Boulder,2863.898,Necin
Boulder,2895.6000000000004,Necin
Boulder,2895.6000000000004,Necin
Boulder,3048,Necin
Boulder,3048,Necin
Larimer,3353,Necin
Montezuma,1418,Necin
Montezuma,1418,Necin
Montezuma,1426,Necin
Montezuma,1477.6495,Necin
Montezuma,1483,Necin
Montezuma,1483,Necin
Montezuma,1483,Necin
Montezuma,1523.35,Necin
Montezuma,1523.35,Necin
Montezuma,1610,Necin
Montezuma,1610,Necin
Montezuma,1630.68,Necin
Montezuma,1630.68,Necin
Montezuma,1844,Necin
Montezuma,1844,Necin
Montezuma,1844,Necin
Montezuma,1844,Necin
Montezuma,2103.12,Necin
Montezuma,2103.12,Necin
Montezuma,2111,Necin
Montezuma,2111,Necin
Montezuma,2123,Necin
Dolores,2132.69,Necin
Dolores,2132.69,Necin
Dolores,2132.69,Necin
Dolores,2132.69,Necin
Dolores,2132.69,Necin
Dolores,2132.69,Necin
Dolores,2132.69,Necin
Montezuma,2132.69,Necin
Dolores,2132.69,Necin
Dolores,2133.6,Necin
La Plata,2467.827,Necin
Dolores,2513.5275,Necin
Dolores,2513.5275,Necin
La Plata,2804.1600000000003,Necin
La Plata,2804.1600000000003,Necin
La Plata,2894.365,Necin
La Plata,2894.365,Necin
La Plata,2894.365,Necin
La Plata,2894.365,Necin
San Juan,3077.167,Necin
Mesa,1374,Necin
Mesa,1374,Necin
Mesa,1374,Necin
Weld,1378,Necin
Weld,1378,Necin
Weld,1378,Necin
Mesa,1401.482,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1402.0800000000002,Necin
Mesa,1408,Necin
Logan,1431.949,Necin
Logan,1431.949,Necin
Logan,1431.949,Necin
Logan,1431.949,Necin
Mesa,1447,Necin
Mesa,1483,Necin
Weld,1486,Necin
Weld,1486,Necin
Weld,1486,Necin
Weld,1486,Necin
Weld,1486,Necin
Weld,1486,Necin
Weld,1486,Necin
Weld,1569,Necin
Weld,1569,Necin
Weld,1569,Necin
Weld,1569,Necin
Weld,1569,Necin
Weld,1569,Necin
Weld,1569,Necin
Montrose,1569.72,Necin
Montrose,1569.72,Necin
Mesa,1573,Necin
Mesa,1573,Necin
Mesa,1584.6552000000001,Necin
Denver,1617,Necin
Rio Blanco,1619,Necin
Rio Blanco,1619,Necin
Garfield,1631,Necin
Garfield,1631,Necin
Moffat,1637,Necin
Moffat,1637,Necin
Moffat,1645,Necin
Moffat,1651,Necin
Moffat,1651,Necin
Rio Blanco,1655,Necin
Moffat,1671,Necin
Garfield,1695,Necin
Garfield,1708,Necin
Moffat,1708,Necin
Moffat,1708,Necin
Moffat,1715,Necin
Moffat,1721,Necin
Garfield,1755,Necin
Moffat,1759,Necin
Moffat,1759,Necin
Garfield,1766,Necin
Garfield,1766,Necin
Rio Blanco,1767.086,Necin
Mesa,1787,Necin
Moffat,1799,Necin
Montrose,1808,Necin
Moffat,1828.02,Necin
Garfield,1828.8000000000002,Necin
Garfield,1828.8000000000002,Necin
El Paso,1834,Necin
Rio Blanco,1858,Necin
Rio Blanco,1858,Necin
Mesa,1884,Necin
Mesa,1884,Necin
Moffat,1886,Necin
Moffat,1886,Necin
Moffat,1886,Necin
Moffat,1889.76,Necin
Moffat,1889.76,Necin
Rio Blanco,1907,Necin
Delta,1919.421,Necin
Delta,1919.421,Necin
Rio Blanco,1920,Necin
Elbert,1926,Necin
Mesa,1932,Necin
Garfield,1946,Necin
Rio Blanco,1947,Necin
Rio Blanco,1947,Necin
Garfield,1963,Necin
Garfield,1963,Necin
Moffat,1967,Necin
Moffat,1967,Necin
Moffat,1981.2,Necin
Routt,1983,Necin
Moffat,1991,Necin
Rio Blanco,2001,Necin
Rio Blanco,2010,Necin
Moffat,2010.822,Necin
Moffat,2010.822,Necin
Moffat,2010.822,Necin
Moffat,2010.822,Necin
Moffat,2010.822,Necin
Garfield,2012,Necin
Garfield,2012,Necin
Montrose,2033,Necin
Montrose,2033,Necin
Montrose,2033,Necin
Montrose,2034,Necin
Montrose,2038,Necin
Routt,2048,Necin
Routt,2048,Necin
Routt,2064,Necin
Mesa,2071.756,Necin
Mesa,2071.756,Necin
Rio Blanco,2072,Necin
Montrose,2072.64,Necin
Montrose,2111,Necin
Fremont,2118,Necin
Fremont,2118,Necin
Rio Blanco,2122,Necin
Rio Blanco,2122,Necin
